Optimizer,Loss Function,Threshold,Learning rate,Epochs,Loss,Acc,Precision,Recall,F1-Score,Mean IoU,AUC,TP,FP,TN,FN
Adam,Dice,0.4,0.002,25,0.9004459977149963,0.05247396,1.0,0.05247396,0.099715456366539,0.02623698,0.5,38688.0,698592.0,0.0,0.0
Adam,Dice,0.4,0.002,50,0.328305721282959,0.96170384,0.7413927,0.61140835,0.6701557040214539,0.7320446,0.8698714375495911,28683.0,18230.0,680362.0,10005.0
Adam,Dice,0.4,0.003,25,0.9004459977149963,0.05247396,1.0,0.05247396,0.099715456366539,0.02623698,0.5,38688.0,698592.0,0.0,0.0
Adam,Dice,0.4,0.003,50,0.9004459977149963,0.05247396,1.0,0.05247396,0.099715456366539,0.02623698,0.5,38688.0,698592.0,0.0,0.0
Adam,Dice,0.5,0.001,25,0.34075021743774414,0.9629476,0.68597496,0.6363048,0.6602070331573486,0.72716594,0.8614429831504822,26539.0,15169.0,683423.0,12149.0
Adam,Dice,0.5,0.001,50,0.34356921911239624,0.96342367,0.661678,0.64845353,0.6549990177154541,0.7245479,0.8483650088310242,25599.0,13878.0,684714.0,13089.0
Adam,Dice,0.5,0.002,25,0.3501649498939514,0.956642,0.76721466,0.5638356,0.6499873995780945,0.71814543,0.8835180401802063,29682.0,22961.0,675631.0,9006.0
Adam,Dice,0.5,0.002,50,0.33622950315475464,0.96287435,0.695823,0.63305426,0.6629562377929688,0.72865236,0.8524791598320007,26920.0,15604.0,682988.0,11768.0
Adam,Dice,0.5,0.003,25,0.9004459977149963,0.05247396,1.0,0.05247396,0.099715456366539,0.02623698,0.5,38688.0,698592.0,0.0,0.0
Adam,Dice,0.5,0.003,50,0.33035966753959656,0.9653836,0.66617554,0.6715216,0.6688379049301147,0.73328817,0.8429549932479858,25773.0,12607.0,685985.0,12915.0
Adam,Dice,0.6,0.001,25,0.340120792388916,0.96452636,0.6516491,0.66540855,0.6584569811820984,0.72704554,0.8559984564781189,25211.0,12677.0,685915.0,13477.0
Adam,Dice,0.6,0.001,50,0.3694235384464264,0.96367866,0.58354014,0.6791204,0.6277127265930176,0.709976,0.8241545557975769,22576.0,10667.0,687925.0,16112.0
Adam,Dice,0.6,0.002,25,0.9004459977149963,0.05247396,1.0,0.05247396,0.099715456366539,0.02623698,0.5,38688.0,698592.0,0.0,0.0
Adam,Dice,0.6,0.002,50,0.9004459977149963,0.05247396,1.0,0.05247396,0.099715456366539,0.02623698,0.5,38688.0,698592.0,0.0,0.0
Adam,Dice,0.6,0.003,25,0.9004459977149963,0.05247396,1.0,0.05247396,0.099715456366539,0.02623698,0.5,38688.0,698592.0,0.0,0.0
Adam,Dice,0.6,0.003,50,0.9004459977149963,0.05247396,1.0,0.05247396,0.099715456366539,0.02623698,0.5,38688.0,698592.0,0.0,0.0
Adam,Dice,0.7,0.001,25,0.33654552698135376,0.96356744,0.6857165,0.6434236,0.6638971567153931,0.72954917,0.8703671097755432,26529.0,14702.0,683890.0,12159.0
Adam,Dice,0.7,0.001,50,0.34642329812049866,0.96500784,0.6152812,0.6856188,0.6485485434532166,0.72186536,0.8416924476623535,23804.0,10915.0,687677.0,14884.0
Adam,Dice,0.7,0.002,25,0.9004428386688232,0.05253228,0.99997413,0.052475806,0.09971866011619568,0.02626936,0.5000185370445251,38687.0,698548.0,44.0,1.0
Adam,Dice,0.7,0.002,50,0.33898159861564636,0.9585856,0.77328885,0.5788893,0.6621149182319641,0.72586536,0.884903073310852,29917.0,21763.0,676829.0,8771.0
Adam,Dice,0.7,0.003,25,0.9004459977149963,0.05247396,1.0,0.05247396,0.099715456366539,0.02623698,0.5,38688.0,698592.0,0.0,0.0
Adam,Dice,0.7,0.003,50,0.32591211795806885,0.9635932,0.7147436,0.6362925,0.6732403635978699,0.73480326,0.8581397533416748,27652.0,15806.0,682786.0,11036.0
Adam,Dice,0.8,0.001,25,0.3397831916809082,0.9632026,0.67729014,0.64147574,0.6588966250419617,0.72657794,0.8700224161148071,26203.0,14645.0,683947.0,12485.0
Adam,Dice,0.8,0.001,50,0.3317873477935791,0.9642741,0.6828991,0.6524746,0.6673402786254883,0.73185223,0.8661421537399292,26420.0,14072.0,684520.0,12268.0
Adam,Dice,0.8,0.002,25,0.3506196141242981,0.95678437,0.7739351,0.5643258,0.6527150869369507,0.71971107,0.890656590461731,29942.0,23116.0,675476.0,8746.0
Adam,Dice,0.8,0.002,50,0.3481208086013794,0.96600205,0.5908033,0.7122336,0.6458604335784912,0.72093344,0.8243902921676636,22857.0,9235.0,689357.0,15831.0
Adam,Dice,0.8,0.003,25,0.902120053768158,0.27623698,0.75,0.05247396,0.09808534383773804,0.14907897,0.5,29016.0,523944.0,174648.0,9672.0
Adam,Dice,0.8,0.003,50,0.9004459977149963,0.05247396,1.0,0.05247396,0.099715456366539,0.02623698,0.5,38688.0,698592.0,0.0,0.0
Adam,IoU,0.2,0.001,25,0.523585319519043,0.96434325,0.63562346,0.6685425,0.6516675353050232,0.7232133,0.8385815620422363,24591.0,12192.0,686400.0,14097.0
Adam,IoU,0.2,0.001,50,0.5132291316986084,0.961674,0.69055,0.6212879,0.6540905237197876,0.72310853,0.853305459022522,26716.0,16285.0,682307.0,11972.0
Adam,IoU,0.2,0.002,25,0.9475260376930237,0.05247396,1.0,0.05247396,0.099715456366539,0.02623698,0.5,38688.0,698592.0,0.0,0.0
Adam,IoU,0.2,0.002,50,0.4923395812511444,0.9653402,0.680883,0.666043,0.6733812689781189,0.735824,0.8459219336509705,26342.0,13208.0,685384.0,12346.0
Adam,IoU,0.2,0.003,25,0.9475260376930237,0.05247396,1.0,0.05247396,0.099715456366539,0.02623698,0.5,38688.0,698592.0,0.0,0.0
Adam,IoU,0.2,0.003,50,0.9475260376930237,0.05247396,1.0,0.05247396,0.099715456366539,0.02623698,0.5,38688.0,698592.0,0.0,0.0
Adam,IoU,0.3,0.001,25,0.5111515522003174,0.96486,0.6533292,0.66917294,0.6611561179161072,0.72871935,0.8536481857299805,25276.0,12496.0,686096.0,13412.0
Adam,IoU,0.3,0.001,50,0.9475260376930237,0.05247396,1.0,0.05247396,0.099715456366539,0.02623698,0.5,38688.0,698592.0,0.0,0.0
Adam,IoU,0.3,0.002,25,0.9475260376930237,0.05247396,1.0,0.05247396,0.099715456366539,0.02623698,0.5,38688.0,698592.0,0.0,0.0
Adam,IoU,0.3,0.002,50,0.9485214948654175,0.27608913,0.74917287,0.052411824,0.09796972572803497,0.14898707,0.4995313286781311,28984.0,524021.0,174571.0,9704.0
Adam,IoU,0.3,0.003,25,0.5070359110832214,0.9597005,0.74066895,0.5928539,0.6585691571235657,0.72450805,0.8716925382614136,28655.0,19679.0,678913.0,10033.0
Adam,IoU,0.3,0.003,50,0.9475260376930237,0.05247396,1.0,0.05247396,0.099715456366539,0.02623698,0.5,38688.0,698592.0,0.0,0.0
Adam,IoU,0.4,0.001,25,0.5036541223526001,0.96147734,0.7208178,0.6130628,0.6625878810882568,0.72769415,0.8701949715614319,27887.0,17601.0,680991.0,10801.0
Adam,IoU,0.4,0.001,50,0.5253202319145203,0.9605225,0.677988,0.61173564,0.6431601643562317,0.71653974,0.8452800512313843,26230.0,16648.0,681944.0,12458.0
Adam,IoU,0.4,0.002,25,0.5006264448165894,0.9611491,0.73717946,0.60686016,0.6657018065452576,0.72925055,0.8732737302780151,28520.0,18476.0,680116.0,10168.0
Adam,IoU,0.4,0.002,50,0.9475260376930237,0.05247396,1.0,0.05247396,0.099715456366539,0.02623698,0.5,38688.0,698592.0,0.0,0.0
Adam,IoU,0.4,0.003,25,0.9475260376930237,0.05247396,1.0,0.05247396,0.099715456366539,0.02623698,0.5,38688.0,698592.0,0.0,0.0
Adam,IoU,0.4,0.003,50,0.9475260376930237,0.05247396,1.0,0.05247396,0.099715456366539,0.02623698,0.5,38688.0,698592.0,0.0,0.0
Adam,IoU,0.5,0.001,25,0.5087087154388428,0.9634318,0.67374897,0.6451182,0.6591227650642395,0.72682625,0.8587286472320557,26066.0,14339.0,684253.0,12622.0
