Optimizer,Loss Function,Threshold,Learning rate,Epochs,Loss,Acc,Precision,Recall,F1-Score,Mean IoU,AUC,TP,FP,TN,FN
Adam,Dice,0.6,0.003,25,0.9334531426429749,0.034580484,1.0,0.034580484,0.0668492913246154,0.017290242,0.5,50991.0,1423569.0,0.0,0.0
Adam,Dice,0.6,0.003,50,0.9334531426429749,0.034580484,1.0,0.034580484,0.0668492913246154,0.017290242,0.5,50991.0,1423569.0,0.0,0.0
Adam,Dice,0.7,0.001,25,0.3777409493923187,0.9764404,0.6274441,0.6702139,0.6481241583824158,0.72767186,0.8378268480300903,31994.0,15743.0,1407826.0,18997.0
Adam,Dice,0.7,0.001,50,0.3886780738830566,0.97577924,0.61204916,0.6620211,0.6360551118850708,0.7207952,0.825915515422821,31209.0,15933.0,1407636.0,19782.0
Adam,Dice,0.7,0.002,25,0.3930257260799408,0.97617525,0.5851229,0.68100065,0.6294315457344055,0.7174659,0.818163275718689,29836.0,13976.0,1409593.0,21155.0
Adam,Dice,0.7,0.002,50,0.9334531426429749,0.034580484,1.0,0.034580484,0.0668492913246154,0.017290242,0.5,50991.0,1423569.0,0.0,0.0
Adam,Dice,0.7,0.003,25,1.0,0.96541953,0.0,0.0,0.0,0.48270977,0.5,0.0,0.0,1423569.0,50991.0
Adam,Dice,0.7,0.003,50,0.4263571500778198,0.9673157,0.70726204,0.52016383,0.5994531512260437,0.6972549,0.8549733757972717,36064.0,33268.0,1390301.0,14927.0
Adam,Dice,0.8,0.001,25,0.4089534282684326,0.97486097,0.5827303,0.6529688,0.6158533096313477,0.7096388,0.8278520107269287,29714.0,15792.0,1407777.0,21277.0
Adam,Dice,0.8,0.001,50,0.4290106892585754,0.9752516,0.51350236,0.691418,0.589324951171875,0.69628257,0.7824209332466125,26184.0,11686.0,1411883.0,24807.0
Adam,Dice,0.8,0.002,25,0.3805748522281647,0.973527,0.6929262,0.60181224,0.6441632509231567,0.7239905,0.859443187713623,35333.0,23378.0,1400191.0,15658.0
Adam,Dice,0.8,0.002,50,0.3700734972953796,0.9754022,0.67335415,0.63642263,0.6543676853179932,0.7305529,0.8428952097892761,34335.0,19615.0,1403954.0,16656.0
Adam,Dice,0.8,0.003,25,0.3876676857471466,0.976416,0.5914377,0.6838394,0.6342909932136536,0.7201822,0.8158341646194458,30158.0,13943.0,1409626.0,20833.0
Adam,Dice,0.8,0.003,50,0.9334531426429749,0.034580484,1.0,0.034580484,0.0668492913246154,0.017290242,0.5,50991.0,1423569.0,0.0,0.0
Adam,IoU,0.2,0.001,25,0.5691734552383423,0.9752631,0.61199033,0.65152305,0.631138265132904,0.71789813,0.822499692440033,31206.0,16691.0,1406878.0,19785.0
Adam,IoU,0.2,0.001,50,0.6053985357284546,0.97561985,0.5109529,0.7028894,0.5917463898658752,0.69769,0.771641194820404,26054.0,11013.0,1412556.0,24937.0
