Optimizer,Loss Function,Threshold,Learning rate,Epochs,Loss,Acc,Precision,Recall,F1-Score,Mean IoU,AUC,TP,FP,TN,FN
Adam,Dice,0.4,0.001,25,0.4966265559196472,0.96548843,0.4795311,0.5410202,0.5084232687950134,0.65286213,0.7437089681625366,39475.0,33489.0,2096031.0,42845.0
Adam,Dice,0.4,0.001,50,0.37542855739593506,0.9740221,0.58572644,0.67367584,0.6266301870346069,0.7148576,0.7975168824195862,48217.0,23356.0,2106164.0,34103.0
Adam,Dice,0.4,0.002,25,1.0,0.96278214,0.0,0.0,0.0,0.48139107,0.5,0.0,0.0,2129520.0,82320.0
Adam,Dice,0.4,0.002,50,1.0,0.96278214,0.0,0.0,0.0,0.48139107,0.5,0.0,0.0,2129520.0,82320.0
Adam,Dice,0.4,0.003,25,1.0,0.96278214,0.0,0.0,0.0,0.48139107,0.5,0.0,0.0,2129520.0,82320.0
Adam,Dice,0.4,0.003,50,0.9284741878509521,0.03721788,1.0,0.03721788,0.07176482677459717,0.01860894,0.5,82320.0,2129520.0,0.0,0.0
Adam,Dice,0.5,0.001,25,0.4296848475933075,0.9603371,0.7349125,0.47860828,0.5796937346458435,0.68368435,0.8670607209205627,60498.0,65906.0,2063614.0,21822.0
Adam,Dice,0.5,0.001,50,0.37651944160461426,0.97537345,0.54987854,0.72215307,0.6243500709533691,0.71435857,0.7831844091415405,45266.0,17416.0,2112104.0,37054.0
Adam,Dice,0.5,0.002,25,1.0,0.96278214,0.0,0.0,0.0,0.48139107,0.5,0.0,0.0,2129520.0,82320.0
Adam,Dice,0.5,0.002,50,1.0,0.96278214,0.0,0.0,0.0,0.48139107,0.5,0.0,0.0,2129520.0,82320.0
Adam,Dice,0.5,0.003,25,0.9284741878509521,0.03721788,1.0,0.03721788,0.07176482677459717,0.01860894,0.5,82320.0,2129520.0,0.0,0.0
Adam,Dice,0.5,0.003,50,0.9289336204528809,0.059855595,0.9697765,0.037014216,0.07130680978298187,0.030811956,0.49722883105278015,79832.0,2076961.0,52559.0,2488.0
Adam,Dice,0.6,0.001,25,0.5050218105316162,0.95989853,0.538156,0.46642452,0.4997292757034302,0.6460858,0.7689416408538818,44301.0,50679.0,2078841.0,38019.0
Adam,Dice,0.6,0.001,50,0.3606480360031128,0.97387874,0.625328,0.65651065,0.6405400633811951,0.7222144,0.8175707459449768,51477.0,26933.0,2102587.0,30843.0
Adam,Dice,0.6,0.002,25,0.9284741878509521,0.03721788,1.0,0.03721788,0.07176482677459717,0.01860894,0.5,82320.0,2129520.0,0.0,0.0
Adam,Dice,0.6,0.002,50,1.0,0.96278214,0.0,0.0,0.0,0.48139107,0.5,0.0,0.0,2129520.0,82320.0
Adam,Dice,0.6,0.003,25,1.0,0.96278214,0.0,0.0,0.0,0.48139107,0.5,0.0,0.0,2129520.0,82320.0
Adam,Dice,0.6,0.003,50,0.9284741878509521,0.03721788,1.0,0.03721788,0.07176482677459717,0.01860894,0.5,82320.0,2129520.0,0.0,0.0
Adam,Dice,0.7,0.001,25,0.4862368404865265,0.9617504,0.5555029,0.48782805,0.5194706320762634,0.65590554,0.794796884059906,45729.0,48011.0,2081509.0,36591.0
Adam,Dice,0.7,0.001,50,0.36556679010391235,0.97142106,0.6684524,0.60505134,0.6351736187934875,0.71803993,0.838228702545166,55027.0,35919.0,2093601.0,27293.0
Adam,Dice,0.7,0.002,25,0.9284741878509521,0.03721788,1.0,0.03721788,0.07176482677459717,0.01860894,0.5,82320.0,2129520.0,0.0,0.0
